%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=214675, 2023/10/9 16:50:38.76)
110 991  2.314961135302169737e+00 0 0 4.587131e+00 2.151926e+02 9.431340e+01 1.010376e+01 
111 1000  2.314958009242875203e+00 0 0 4.587884e+00 2.152070e+02 9.430747e+01 1.010479e+01 
112 1009  2.314958064463862097e+00 0 0 4.586680e+00 2.151508e+02 9.435871e+01 1.010138e+01 
113 1018  2.314960290339652893e+00 0 0 4.586240e+00 2.151339e+02 9.436995e+01 1.010051e+01 
114 1027  2.314960542970753821e+00 0 0 4.585236e+00 2.151020e+02 9.440116e+01 1.009885e+01 
115 1036  2.314959363998968733e+00 0 0 4.586458e+00 2.151524e+02 9.437331e+01 1.010096e+01 
116 1045  2.314958804261320058e+00 0 0 4.586165e+00 2.151275e+02 9.438717e+01 1.010050e+01 
117 1054  2.314959009834163695e+00 0 0 4.586427e+00 2.151664e+02 9.435246e+01 1.010226e+01 
118 1063  2.314955842082549342e+00 0 0 4.586253e+00 2.151427e+02 9.438204e+01 1.010067e+01 
119 1072  2.314956228327917032e+00 0 0 4.586484e+00 2.151334e+02 9.438271e+01 1.010027e+01 
120 1081  2.314954659009967664e+00 0 0 4.586661e+00 2.151539e+02 9.437719e+01 1.010134e+01 
121 1090  2.314954181847879600e+00 0 0 4.586339e+00 2.151119e+02 9.441422e+01 1.009935e+01 
122 1099  2.314954223916395826e+00 0 0 4.586837e+00 2.151329e+02 9.438885e+01 1.010021e+01 
123 1108  2.314952756549353730e+00 0 0 4.586645e+00 2.151273e+02 9.439992e+01 1.009995e+01 
124 1117  2.314952513607409834e+00 0 0 4.586576e+00 2.151190e+02 9.441208e+01 1.009958e+01 
125 1126  2.314951244497175153e+00 0 0 4.586243e+00 2.151156e+02 9.442353e+01 1.009901e+01 
126 1135  2.314952837836534716e+00 0 0 4.586198e+00 2.151016e+02 9.444517e+01 1.009883e+01 
127 1144  2.314952078397827240e+00 0 0 4.586328e+00 2.150975e+02 9.444747e+01 1.009823e+01 
128 1153  2.314951544437070741e+00 0 0 4.585889e+00 2.150753e+02 9.445369e+01 1.009674e+01 
129 1162  2.314951139287166448e+00 0 0 4.585505e+00 2.150615e+02 9.448647e+01 1.009641e+01 
130 1171  2.314951104277699123e+00 0 0 4.585626e+00 2.150609e+02 9.448118e+01 1.009641e+01 
131 1180  2.314952716003381372e+00 0 0 4.585773e+00 2.150592e+02 9.447158e+01 1.009617e+01 
132 1189  2.314949283334652108e+00 0 0 4.584882e+00 2.150163e+02 9.452803e+01 1.009373e+01 
133 1198  2.314947614461893011e+00 0 0 4.585143e+00 2.150370e+02 9.450573e+01 1.009441e+01 
134 1207  2.314946850262043387e+00 0 0 4.584960e+00 2.150100e+02 9.453979e+01 1.009318e+01 
135 1216  2.314945305898046701e+00 0 0 4.584781e+00 2.149990e+02 9.455667e+01 1.009239e+01 
136 1225  2.314946362978614225e+00 0 0 4.583796e+00 2.149556e+02 9.460369e+01 1.009006e+01 
137 1234  2.314943345457538992e+00 0 0 4.584096e+00 2.149761e+02 9.458869e+01 1.009066e+01 
138 1243  2.314943078014438882e+00 0 0 4.583845e+00 2.149476e+02 9.462025e+01 1.008931e+01 
139 1252  2.314944301070981147e+00 0 0 4.584034e+00 2.149501e+02 9.459807e+01 1.008944e+01 
140 1261  2.314944452605326664e+00 0 0 4.583897e+00 2.149501e+02 9.460587e+01 1.008952e+01 
141 1270  2.314941507643560659e+00 0 0 4.583844e+00 2.149387e+02 9.462562e+01 1.008844e+01 
142 1279  2.314941481899115416e+00 0 0 4.583980e+00 2.149436e+02 9.462054e+01 1.008870e+01 
143 1288  2.314938861392613845e+00 0 0 4.583073e+00 2.148885e+02 9.468599e+01 1.008559e+01 
144 1297  2.314940071648967646e+00 0 0 4.583035e+00 2.148739e+02 9.470067e+01 1.008490e+01 
145 1306  2.314938720122441840e+00 0 0 4.582844e+00 2.148637e+02 9.470645e+01 1.008428e+01 
146 1315  2.314934535811723038e+00 0 0 4.580586e+00 2.147440e+02 9.485473e+01 1.007708e+01 
147 1324  2.314934695808034348e+00 0 0 4.580987e+00 2.147502e+02 9.485151e+01 1.007702e+01 
148 1333  2.314935417173089149e+00 0 0 4.581150e+00 2.147552e+02 9.483225e+01 1.007797e+01 
149 1342  2.314933667840753717e+00 0 0 4.580543e+00 2.147366e+02 9.486150e+01 1.007656e+01 
150 1351  2.314935925121823335e+00 0 0 4.581556e+00 2.147872e+02 9.480339e+01 1.007984e+01 
151 1360  2.314935342952614938e+00 0 0 4.580882e+00 2.147606e+02 9.482987e+01 1.007803e+01 
152 1369  2.314933485604495633e+00 0 0 4.580420e+00 2.147243e+02 9.488013e+01 1.007584e+01 
153 1378  2.314933663910322181e+00 0 0 4.581410e+00 2.147736e+02 9.481976e+01 1.007878e+01 
154 1387  2.314932054112389004e+00 0 0 4.580571e+00 2.147300e+02 9.487533e+01 1.007605e+01 
155 1396  2.314932651677778175e+00 0 0 4.580975e+00 2.147585e+02 9.484083e+01 1.007770e+01 
156 1405  2.314932391911556753e+00 0 0 4.581028e+00 2.147499e+02 9.484747e+01 1.007728e+01 
157 1414  2.314932463330384493e+00 0 0 4.580766e+00 2.147372e+02 9.486680e+01 1.007667e+01 
158 1423  2.314932357532463403e+00 0 0 4.580773e+00 2.147366e+02 9.486246e+01 1.007653e+01 
159 1432  2.314932638646772567e+00 0 0 4.580679e+00 2.147243e+02 9.487356e+01 1.007579e+01 
160 1441  2.314931785744954951e+00 0 0 4.580620e+00 2.147289e+02 9.487612e+01 1.007598e+01 
161 1450  2.314931481477584541e+00 0 0 4.580738e+00 2.147350e+02 9.486820e+01 1.007636e+01 
162 1459  2.314932236720290248e+00 0 0 4.580684e+00 2.147328e+02 9.486868e+01 1.007631e+01 
163 1468  2.314932036112822278e+00 0 0 4.580668e+00 2.147325e+02 9.487058e+01 1.007625e+01 
164 1477  2.314931462804223461e+00 0 0 4.580713e+00 2.147339e+02 9.486881e+01 1.007627e+01 
165 1486  2.314931521203344111e+00 0 0 4.580854e+00 2.147406e+02 9.486081e+01 1.007666e+01 
166 1495  2.314931560025106805e+00 0 0 4.580787e+00 2.147386e+02 9.486391e+01 1.007655e+01 
167 1504  2.314931297601500848e+00 0 0 4.580776e+00 2.147380e+02 9.486586e+01 1.007649e+01 
168 1513  2.314931174664804470e+00 0 0 4.580795e+00 2.147393e+02 9.486418e+01 1.007653e+01 
169 1522  2.314931161707901364e+00 0 0 4.580724e+00 2.147351e+02 9.486896e+01 1.007630e+01 
170 1531  2.314931148308207121e+00 0 0 4.580735e+00 2.147355e+02 9.486820e+01 1.007632e+01 
171 1540  2.314931357866363282e+00 0 0 4.580704e+00 2.147344e+02 9.486971e+01 1.007628e+01 
172 1549  2.314931201020747231e+00 0 0 4.580731e+00 2.147358e+02 9.486811e+01 1.007635e+01 
173 1558  2.314931154425912130e+00 0 0 4.580765e+00 2.147364e+02 9.486671e+01 1.007637e+01 
174 1567  2.314931237966011857e+00 0 0 4.580771e+00 2.147371e+02 9.486629e+01 1.007640e+01 
175 1576  2.314931175774277872e+00 0 0 4.580790e+00 2.147375e+02 9.486528e+01 1.007644e+01 
176 1585  2.314931119663857562e+00 0 0 4.580811e+00 2.147383e+02 9.486457e+01 1.007648e+01 
177 1594  2.314931064864680366e+00 0 0 4.580789e+00 2.147370e+02 9.486627e+01 1.007641e+01 
178 1603  2.314931032724136806e+00 0 0 4.580786e+00 2.147360e+02 9.486745e+01 1.007636e+01 
179 1612  2.314931020981973120e+00 0 0 4.580808e+00 2.147364e+02 9.486678e+01 1.007637e+01 
180 1621  2.314930760620008243e+00 0 0 4.580805e+00 2.147363e+02 9.486770e+01 1.007635e+01 
181 1630  2.314930881929264217e+00 0 0 4.580894e+00 2.147403e+02 9.486259e+01 1.007659e+01 
182 1639  2.314930669631369842e+00 0 0 4.580823e+00 2.147340e+02 9.487013e+01 1.007623e+01 
183 1648  2.314930595857683571e+00 0 0 4.580843e+00 2.147318e+02 9.487279e+01 1.007611e+01 
184 1657  2.314930501373125171e+00 0 0 4.580843e+00 2.147297e+02 9.487527e+01 1.007597e+01 
185 1666  2.314930285719487557e+00 0 0 4.580932e+00 2.147344e+02 9.486990e+01 1.007628e+01 
186 1675  2.314930956008000695e+00 0 0 4.581084e+00 2.147451e+02 9.485570e+01 1.007693e+01 
187 1684  2.314931076630092122e+00 0 0 4.580813e+00 2.147327e+02 9.487023e+01 1.007621e+01 
188 1693  2.314930605181528378e+00 0 0 4.580984e+00 2.147398e+02 9.486315e+01 1.007660e+01 
189 1702  2.314930227587697953e+00 0 0 4.580918e+00 2.147341e+02 9.486970e+01 1.007623e+01 
190 1711  2.314930457556102716e+00 0 0 4.580951e+00 2.147345e+02 9.486868e+01 1.007632e+01 
191 1720  2.314930336949910128e+00 0 0 4.580923e+00 2.147327e+02 9.487135e+01 1.007617e+01 
192 1729  2.314930689180902945e+00 0 0 4.580962e+00 2.147342e+02 9.486904e+01 1.007626e+01 
193 1738  2.314930451708874237e+00 0 0 4.580963e+00 2.147374e+02 9.486558e+01 1.007645e+01 
194 1747  2.314930469190717321e+00 0 0 4.580927e+00 2.147336e+02 9.486884e+01 1.007624e+01 
195 1756  2.314930267499862637e+00 0 0 4.580992e+00 2.147369e+02 9.486605e+01 1.007641e+01 
196 1765  2.314930370689899153e+00 0 0 4.580933e+00 2.147346e+02 9.486833e+01 1.007629e+01 
197 1774  2.314930288631188660e+00 0 0 4.580971e+00 2.147360e+02 9.486664e+01 1.007636e+01 
198 1783  2.314930188652698284e+00 0 0 4.580977e+00 2.147362e+02 9.486683e+01 1.007636e+01 
199 1792  2.314930239158852210e+00 0 0 4.580973e+00 2.147367e+02 9.486663e+01 1.007638e+01 
200 1801  2.314930146800978417e+00 0 0 4.580973e+00 2.147365e+02 9.486684e+01 1.007637e+01 
201 1810  2.314930041195351507e+00 0 0 4.580958e+00 2.147347e+02 9.486921e+01 1.007626e+01 
202 1819  2.314930026493444704e+00 0 0 4.580981e+00 2.147363e+02 9.486732e+01 1.007636e+01 
203 1828  2.314930059069542523e+00 0 0 4.580948e+00 2.147347e+02 9.486921e+01 1.007626e+01 
204 1837  2.314930065845285156e+00 0 0 4.580965e+00 2.147353e+02 9.486818e+01 1.007631e+01 
205 1846  2.314930014018114157e+00 0 0 4.580974e+00 2.147357e+02 9.486814e+01 1.007632e+01 
206 1855  2.314930102976211934e+00 0 0 4.580944e+00 2.147340e+02 9.486984e+01 1.007623e+01 
207 1864  2.314930052847925968e+00 0 0 4.580976e+00 2.147362e+02 9.486755e+01 1.007635e+01 
208 1873  2.314929988280956863e+00 0 0 4.580961e+00 2.147354e+02 9.486864e+01 1.007630e+01 
209 1882  2.314929983858664997e+00 0 0 4.580962e+00 2.147354e+02 9.486863e+01 1.007630e+01 
210 1891  2.314930012871701415e+00 0 0 4.580957e+00 2.147346e+02 9.486960e+01 1.007625e+01 
211 1900  2.314930007527802758e+00 0 0 4.580958e+00 2.147348e+02 9.486910e+01 1.007627e+01 
212 1909  2.314930033051929126e+00 0 0 4.580952e+00 2.147347e+02 9.486924e+01 1.007626e+01 
213 1918  2.314930024240740014e+00 0 0 4.580975e+00 2.147357e+02 9.486798e+01 1.007632e+01 
214 1927  2.314930059139635787e+00 0 0 4.580966e+00 2.147355e+02 9.486803e+01 1.007631e+01 
215 1936  2.314930051976414660e+00 0 0 4.580954e+00 2.147349e+02 9.486891e+01 1.007628e+01 
216 1945  2.314929997822262830e+00 0 0 4.580975e+00 2.147357e+02 9.486810e+01 1.007632e+01 
217 1954  2.314930009419829737e+00 0 0 4.580968e+00 2.147356e+02 9.486818e+01 1.007631e+01 
218 1963  2.314929962066930358e+00 0 0 4.580973e+00 2.147357e+02 9.486818e+01 1.007632e+01 
219 1972  2.314929984112367833e+00 0 0 4.580977e+00 2.147359e+02 9.486794e+01 1.007633e+01 
220 1981  2.314929977698317209e+00 0 0 4.580970e+00 2.147357e+02 9.486820e+01 1.007632e+01 
221 1990  2.314929970818734972e+00 0 0 4.580973e+00 2.147357e+02 9.486828e+01 1.007632e+01 
222 1999  2.314929975275151985e+00 0 0 4.580969e+00 2.147356e+02 9.486834e+01 1.007631e+01 
223 2008  2.314929955545731666e+00 0 0 4.580971e+00 2.147355e+02 9.486841e+01 1.007630e+01 
224 2017  2.314929964875346080e+00 0 0 4.580974e+00 2.147357e+02 9.486817e+01 1.007632e+01 
225 2026  2.314929939421020322e+00 0 0 4.580969e+00 2.147354e+02 9.486862e+01 1.007630e+01 
226 2035  2.314929937257053094e+00 0 0 4.580974e+00 2.147357e+02 9.486829e+01 1.007631e+01 
227 2044  2.314929961715732176e+00 0 0 4.580963e+00 2.147352e+02 9.486882e+01 1.007629e+01 
228 2053  2.314929954399446821e+00 0 0 4.580965e+00 2.147354e+02 9.486859e+01 1.007630e+01 
229 2062  2.314929946333760480e+00 0 0 4.580967e+00 2.147354e+02 9.486866e+01 1.007630e+01 
230 2071  2.314929950450902219e+00 0 0 4.580970e+00 2.147357e+02 9.486834e+01 1.007631e+01 
231 2080  2.314929950008457027e+00 0 0 4.580968e+00 2.147356e+02 9.486845e+01 1.007631e+01 
232 2089  2.314929960432980938e+00 0 0 4.580972e+00 2.147357e+02 9.486823e+01 1.007632e+01 
233 2098  2.314929961919288459e+00 0 0 4.580965e+00 2.147354e+02 9.486859e+01 1.007630e+01 
234 2107  2.314929945300451042e+00 0 0 4.580969e+00 2.147355e+02 9.486846e+01 1.007631e+01 
235 2116  2.314929948205854071e+00 0 0 4.580969e+00 2.147356e+02 9.486840e+01 1.007631e+01 
236 2125  2.314929942320754108e+00 0 0 4.580967e+00 2.147355e+02 9.486857e+01 1.007630e+01 
237 2134  2.314929943588043493e+00 0 0 4.580970e+00 2.147355e+02 9.486844e+01 1.007631e+01 
238 2143  2.314929948259841108e+00 0 0 4.580969e+00 2.147356e+02 9.486843e+01 1.007631e+01 
239 2152  2.314929942356904746e+00 0 0 4.580968e+00 2.147355e+02 9.486857e+01 1.007630e+01 
240 2161  2.314929946162044505e+00 0 0 4.580967e+00 2.147354e+02 9.486864e+01 1.007630e+01 
241 2170  2.314929941852017059e+00 0 0 4.580971e+00 2.147355e+02 9.486850e+01 1.007631e+01 
242 2179  2.314929941250740253e+00 0 0 4.580969e+00 2.147354e+02 9.486853e+01 1.007630e+01 
243 2188  2.314929943424210546e+00 0 0 4.580972e+00 2.147356e+02 9.486841e+01 1.007631e+01 
244 2197  2.314929942512936822e+00 0 0 4.580971e+00 2.147355e+02 9.486845e+01 1.007631e+01 
245 2206  2.314929936352711159e+00 0 0 4.580972e+00 2.147356e+02 9.486838e+01 1.007631e+01 
246 2215  2.314929931627866200e+00 0 0 4.580972e+00 2.147355e+02 9.486848e+01 1.007631e+01 
247 2224  2.314929936068504723e+00 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
248 2233  2.314929939525715241e+00 0 0 4.580970e+00 2.147355e+02 9.486854e+01 1.007630e+01 
249 2242  2.314929932088722442e+00 0 0 4.580970e+00 2.147355e+02 9.486854e+01 1.007630e+01 
250 2251  2.314929927882475535e+00 0 0 4.580971e+00 2.147355e+02 9.486853e+01 1.007630e+01 
251 2260  2.314929932822653136e+00 0 0 4.580971e+00 2.147355e+02 9.486850e+01 1.007630e+01 
252 2269  2.314929929696589284e+00 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
253 2278  2.314929928306630025e+00 0 0 4.580971e+00 2.147355e+02 9.486852e+01 1.007630e+01 
254 2287  2.314929925305992953e+00 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
255 2296  2.314929923909675225e+00 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
256 2305  2.314929926726571274e+00 0 0 4.580971e+00 2.147355e+02 9.486854e+01 1.007630e+01 
257 2314  2.314929926094904999e+00 0 0 4.580971e+00 2.147355e+02 9.486856e+01 1.007630e+01 
258 2323  2.314929926400470350e+00 0 0 4.580971e+00 2.147355e+02 9.486855e+01 1.007630e+01 
