%  columns="iteration, evaluation, void, void, void, xmean" (startseed=214675, 2023/10/9 16:50:38.76)
29 8220 0 0 0 4.492226e+00 2.140997e+02 9.492622e+01 1.006920e+01 
30 8254 0 0 0 4.498409e+00 2.142793e+02 9.491872e+01 1.007651e+01 
31 8288 0 0 0 4.516134e+00 2.148114e+02 9.410785e+01 1.011741e+01 
32 8322 0 0 0 4.488677e+00 2.142950e+02 9.486032e+01 1.006430e+01 
33 8356 0 0 0 4.508878e+00 2.143124e+02 9.492079e+01 1.006581e+01 
34 8390 0 0 0 4.536523e+00 2.143266e+02 9.484029e+01 1.006999e+01 
35 8424 0 0 0 4.553950e+00 2.144363e+02 9.481687e+01 1.007371e+01 
36 8458 0 0 0 4.536862e+00 2.144754e+02 9.478621e+01 1.008361e+01 
37 8492 0 0 0 4.546840e+00 2.144911e+02 9.478692e+01 1.008002e+01 
38 8526 0 0 0 4.557160e+00 2.145778e+02 9.470281e+01 1.008268e+01 
39 8560 0 0 0 4.570289e+00 2.146526e+02 9.469039e+01 1.008239e+01 
40 8594 0 0 0 4.571930e+00 2.147058e+02 9.468135e+01 1.008403e+01 
41 8628 0 0 0 4.566456e+00 2.146204e+02 9.477811e+01 1.007689e+01 
42 8662 0 0 0 4.573604e+00 2.146714e+02 9.483068e+01 1.007674e+01 
43 8696 0 0 0 4.572749e+00 2.147529e+02 9.466090e+01 1.008267e+01 
44 8730 0 0 0 4.577667e+00 2.148466e+02 9.458479e+01 1.008947e+01 
45 8764 0 0 0 4.578515e+00 2.148655e+02 9.456998e+01 1.008951e+01 
46 8798 0 0 0 4.577354e+00 2.148376e+02 9.460962e+01 1.008720e+01 
47 8832 0 0 0 4.579907e+00 2.148260e+02 9.463238e+01 1.008667e+01 
48 8866 0 0 0 4.580021e+00 2.148133e+02 9.466651e+01 1.008482e+01 
49 8900 0 0 0 4.579806e+00 2.147691e+02 9.476725e+01 1.008108e+01 
50 8934 0 0 0 4.577971e+00 2.147452e+02 9.479114e+01 1.007903e+01 
51 8968 0 0 0 4.580443e+00 2.147836e+02 9.474568e+01 1.008231e+01 
52 9002 0 0 0 4.579460e+00 2.147811e+02 9.473345e+01 1.008128e+01 
53 9036 0 0 0 4.580254e+00 2.147681e+02 9.477629e+01 1.008046e+01 
54 9070 0 0 0 4.579426e+00 2.147524e+02 9.481536e+01 1.007865e+01 
55 9104 0 0 0 4.579598e+00 2.147379e+02 9.484397e+01 1.007782e+01 
56 9138 0 0 0 4.580187e+00 2.147448e+02 9.482907e+01 1.007788e+01 
57 9172 0 0 0 4.579655e+00 2.147357e+02 9.483856e+01 1.007743e+01 
58 9206 0 0 0 4.580129e+00 2.147366e+02 9.485010e+01 1.007734e+01 
59 9240 0 0 0 4.580542e+00 2.147440e+02 9.484647e+01 1.007751e+01 
60 9274 0 0 0 4.580455e+00 2.147422e+02 9.484512e+01 1.007743e+01 
61 9308 0 0 0 4.580772e+00 2.147394e+02 9.485507e+01 1.007718e+01 
62 9342 0 0 0 4.580679e+00 2.147291e+02 9.486557e+01 1.007643e+01 
63 9376 0 0 0 4.580543e+00 2.147286e+02 9.486741e+01 1.007640e+01 
64 9410 0 0 0 4.580594e+00 2.147278e+02 9.486780e+01 1.007621e+01 
65 9444 0 0 0 4.580661e+00 2.147309e+02 9.486993e+01 1.007624e+01 
66 9478 0 0 0 4.580725e+00 2.147363e+02 9.485986e+01 1.007659e+01 
67 9512 0 0 0 4.580646e+00 2.147348e+02 9.486230e+01 1.007652e+01 
68 9546 0 0 0 4.580682e+00 2.147351e+02 9.486494e+01 1.007645e+01 
69 9580 0 0 0 4.580776e+00 2.147330e+02 9.486893e+01 1.007630e+01 
70 9614 0 0 0 4.580811e+00 2.147355e+02 9.486671e+01 1.007642e+01 
71 9648 0 0 0 4.580881e+00 2.147378e+02 9.486379e+01 1.007659e+01 
72 9682 0 0 0 4.580901e+00 2.147363e+02 9.486571e+01 1.007652e+01 
73 9716 0 0 0 4.580928e+00 2.147376e+02 9.486477e+01 1.007654e+01 
74 9750 0 0 0 4.580880e+00 2.147361e+02 9.486670e+01 1.007644e+01 
75 9784 0 0 0 4.580889e+00 2.147357e+02 9.486727e+01 1.007637e+01 
76 9818 0 0 0 4.580934e+00 2.147371e+02 9.486606e+01 1.007643e+01 
77 9852 0 0 0 4.580911e+00 2.147364e+02 9.486686e+01 1.007640e+01 
78 9886 0 0 0 4.580945e+00 2.147368e+02 9.486639e+01 1.007641e+01 
79 9920 0 0 0 4.580968e+00 2.147367e+02 9.486663e+01 1.007639e+01 
80 9954 0 0 0 4.580961e+00 2.147366e+02 9.486655e+01 1.007639e+01 
81 9988 0 0 0 4.580970e+00 2.147372e+02 9.486602e+01 1.007643e+01 
82 10022 0 0 0 4.580965e+00 2.147359e+02 9.486763e+01 1.007635e+01 
83 10056 0 0 0 4.580958e+00 2.147356e+02 9.486811e+01 1.007633e+01 
84 10090 0 0 0 4.580957e+00 2.147355e+02 9.486818e+01 1.007632e+01 
85 10124 0 0 0 4.580965e+00 2.147357e+02 9.486800e+01 1.007633e+01 
86 10158 0 0 0 4.580962e+00 2.147355e+02 9.486824e+01 1.007631e+01 
87 10192 0 0 0 4.580960e+00 2.147353e+02 9.486857e+01 1.007630e+01 
88 10226 0 0 0 4.580965e+00 2.147356e+02 9.486828e+01 1.007631e+01 
89 10260 0 0 0 4.580963e+00 2.147354e+02 9.486855e+01 1.007630e+01 
90 10294 0 0 0 4.580962e+00 2.147353e+02 9.486869e+01 1.007629e+01 
91 10328 0 0 0 4.580966e+00 2.147354e+02 9.486861e+01 1.007630e+01 
92 10362 0 0 0 4.580965e+00 2.147352e+02 9.486872e+01 1.007629e+01 
93 10396 0 0 0 4.580968e+00 2.147354e+02 9.486856e+01 1.007630e+01 
94 10430 0 0 0 4.580968e+00 2.147355e+02 9.486849e+01 1.007630e+01 
95 10464 0 0 0 4.580970e+00 2.147355e+02 9.486847e+01 1.007630e+01 
96 10498 0 0 0 4.580969e+00 2.147354e+02 9.486857e+01 1.007630e+01 
97 10532 0 0 0 4.580968e+00 2.147354e+02 9.486861e+01 1.007630e+01 
98 10566 0 0 0 4.580968e+00 2.147354e+02 9.486862e+01 1.007630e+01 
99 10600 0 0 0 4.580969e+00 2.147354e+02 9.486860e+01 1.007630e+01 
100 10634 0 0 0 4.580969e+00 2.147354e+02 9.486862e+01 1.007630e+01 
101 10668 0 0 0 4.580969e+00 2.147354e+02 9.486860e+01 1.007630e+01 
102 10702 0 0 0 4.580970e+00 2.147354e+02 9.486858e+01 1.007630e+01 
103 10736 0 0 0 4.580970e+00 2.147354e+02 9.486860e+01 1.007630e+01 
104 10770 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
105 10804 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
106 10838 0 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
107 10872 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
108 10906 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
109 10940 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
110 10974 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
111 11008 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
112 11042 0 0 0 4.580971e+00 2.147355e+02 9.486855e+01 1.007630e+01 
113 11076 0 0 0 4.580971e+00 2.147355e+02 9.486855e+01 1.007630e+01 
114 11110 0 0 0 4.580971e+00 2.147355e+02 9.486855e+01 1.007630e+01 
115 11144 0 0 0 4.580971e+00 2.147355e+02 9.486856e+01 1.007630e+01 
116 11178 0 0 0 4.580971e+00 2.147355e+02 9.486856e+01 1.007630e+01 
117 11212 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
118 11246 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
119 11280 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
120 11314 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
121 11348 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
122 11382 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
123 11416 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
124 11450 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
125 11484 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
126 11518 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
127 11552 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
128 11586 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
129 11620 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
130 11654 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
131 11688 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
132 11722 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
133 11756 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
134 11790 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
135 11824 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
136 11858 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
137 11892 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
138 11926 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
139 11960 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
140 11994 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
141 12028 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
142 12062 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
143 12096 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
144 12130 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
145 12164 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
146 12198 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
147 12232 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
148 12266 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
149 12300 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
150 12334 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
151 12368 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
152 12402 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
153 12436 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
154 12470 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
155 12504 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
156 12538 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
157 12572 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
158 12606 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
159 12640 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
160 12674 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
161 12708 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
162 12742 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
163 12776 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
164 12810 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
165 12844 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
166 12878 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
167 12912 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
168 12946 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
169 12980 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
170 13014 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
171 13048 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
172 13082 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
173 13116 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
174 13150 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
175 13184 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
1 13254 0 0 0 1.395449e+00 2.127321e+02 8.558140e+01 1.250941e+01 
2 13322 0 0 0 2.164757e+00 2.139661e+02 7.540706e+01 1.142641e+01 
3 13390 0 0 0 2.530676e+00 2.196707e+02 8.086026e+01 9.013183e+00 
4 13458 0 0 0 3.336554e+00 2.252463e+02 7.348772e+01 9.159022e+00 
5 13526 0 0 0 3.762216e+00 2.183506e+02 8.007160e+01 7.698881e+00 
6 13594 0 0 0 4.091273e+00 2.221571e+02 7.959515e+01 7.010513e+00 
7 13662 0 0 0 4.293218e+00 2.185183e+02 8.251263e+01 7.722491e+00 
8 13730 0 0 0 4.058239e+00 2.171724e+02 8.272578e+01 7.379191e+00 
9 13798 0 0 0 4.142608e+00 2.161663e+02 8.515327e+01 8.659174e+00 
10 13866 0 0 0 4.276282e+00 2.153771e+02 8.746708e+01 8.892915e+00 
11 13934 0 0 0 4.471737e+00 2.143938e+02 8.771133e+01 9.015861e+00 
12 14002 0 0 0 4.453239e+00 2.140797e+02 8.790252e+01 9.143579e+00 
13 14070 0 0 0 4.380494e+00 2.144656e+02 8.999011e+01 9.643148e+00 
14 14138 0 0 0 4.358234e+00 2.146309e+02 9.162182e+01 9.857517e+00 
15 14206 0 0 0 4.413804e+00 2.139543e+02 9.268735e+01 9.928218e+00 
16 14274 0 0 0 4.390064e+00 2.141219e+02 9.352596e+01 1.006922e+01 
17 14342 0 0 0 4.373915e+00 2.142035e+02 9.418357e+01 1.009246e+01 
18 14410 0 0 0 4.373991e+00 2.137974e+02 9.465342e+01 1.007486e+01 
19 14478 0 0 0 4.355801e+00 2.139350e+02 9.468358e+01 1.009698e+01 
20 14546 0 0 0 4.395319e+00 2.142023e+02 9.498296e+01 1.009246e+01 
21 14614 0 0 0 4.416908e+00 2.143135e+02 9.490113e+01 1.009873e+01 
22 14682 0 0 0 4.446151e+00 2.142872e+02 9.482153e+01 1.007817e+01 
23 14750 0 0 0 4.497090e+00 2.142301e+02 9.497427e+01 1.007738e+01 
24 14818 0 0 0 4.501662e+00 2.142191e+02 9.502595e+01 1.007004e+01 
25 14886 0 0 0 4.536515e+00 2.143402e+02 9.496766e+01 1.006894e+01 
26 14954 0 0 0 4.531987e+00 2.147031e+02 9.455832e+01 1.009557e+01 
27 15022 0 0 0 4.545805e+00 2.146302e+02 9.460460e+01 1.008989e+01 
28 15090 0 0 0 4.558741e+00 2.146710e+02 9.461737e+01 1.008980e+01 
29 15158 0 0 0 4.566066e+00 2.147370e+02 9.450915e+01 1.009436e+01 
30 15226 0 0 0 4.569531e+00 2.146115e+02 9.475678e+01 1.007958e+01 
31 15294 0 0 0 4.569571e+00 2.146679e+02 9.470382e+01 1.008345e+01 
32 15362 0 0 0 4.574625e+00 2.147154e+02 9.467479e+01 1.008394e+01 
33 15430 0 0 0 4.574981e+00 2.147274e+02 9.470541e+01 1.008267e+01 
34 15498 0 0 0 4.577889e+00 2.147392e+02 9.476621e+01 1.008069e+01 
35 15566 0 0 0 4.576401e+00 2.147364e+02 9.475536e+01 1.008214e+01 
36 15634 0 0 0 4.577963e+00 2.147210e+02 9.480936e+01 1.007885e+01 
37 15702 0 0 0 4.579205e+00 2.147662e+02 9.477797e+01 1.008074e+01 
38 15770 0 0 0 4.579603e+00 2.147802e+02 9.477966e+01 1.008114e+01 
39 15838 0 0 0 4.580240e+00 2.147601e+02 9.480774e+01 1.007988e+01 
40 15906 0 0 0 4.579897e+00 2.147595e+02 9.481661e+01 1.007933e+01 
41 15974 0 0 0 4.580041e+00 2.147581e+02 9.482189e+01 1.007858e+01 
42 16042 0 0 0 4.580458e+00 2.147522e+02 9.483595e+01 1.007807e+01 
43 16110 0 0 0 4.580291e+00 2.147506e+02 9.483878e+01 1.007807e+01 
44 16178 0 0 0 4.580532e+00 2.147492e+02 9.484452e+01 1.007765e+01 
45 16246 0 0 0 4.580920e+00 2.147658e+02 9.482610e+01 1.007858e+01 
46 16314 0 0 0 4.580865e+00 2.147592e+02 9.483165e+01 1.007810e+01 
47 16382 0 0 0 4.580900e+00 2.147553e+02 9.483725e+01 1.007784e+01 
48 16450 0 0 0 4.580903e+00 2.147460e+02 9.484928e+01 1.007720e+01 
49 16518 0 0 0 4.580828e+00 2.147424e+02 9.485457e+01 1.007695e+01 
50 16586 0 0 0 4.580910e+00 2.147450e+02 9.485263e+01 1.007707e+01 
51 16654 0 0 0 4.580821e+00 2.147359e+02 9.486501e+01 1.007646e+01 
52 16722 0 0 0 4.580761e+00 2.147332e+02 9.486816e+01 1.007630e+01 
53 16790 0 0 0 4.580839e+00 2.147330e+02 9.486902e+01 1.007627e+01 
54 16858 0 0 0 4.580865e+00 2.147341e+02 9.486803e+01 1.007630e+01 
55 16926 0 0 0 4.580845e+00 2.147312e+02 9.487182e+01 1.007612e+01 
56 16994 0 0 0 4.580889e+00 2.147336e+02 9.486889e+01 1.007627e+01 
57 17062 0 0 0 4.580928e+00 2.147358e+02 9.486682e+01 1.007639e+01 
58 17130 0 0 0 4.580936e+00 2.147357e+02 9.486733e+01 1.007636e+01 
59 17198 0 0 0 4.580920e+00 2.147353e+02 9.486810e+01 1.007632e+01 
60 17266 0 0 0 4.580935e+00 2.147356e+02 9.486776e+01 1.007634e+01 
61 17334 0 0 0 4.580955e+00 2.147361e+02 9.486740e+01 1.007636e+01 
62 17402 0 0 0 4.580963e+00 2.147365e+02 9.486686e+01 1.007638e+01 
63 17470 0 0 0 4.580960e+00 2.147362e+02 9.486739e+01 1.007636e+01 
64 17538 0 0 0 4.580963e+00 2.147359e+02 9.486777e+01 1.007634e+01 
65 17606 0 0 0 4.580964e+00 2.147358e+02 9.486793e+01 1.007633e+01 
66 17674 0 0 0 4.580965e+00 2.147358e+02 9.486792e+01 1.007633e+01 
67 17742 0 0 0 4.580965e+00 2.147356e+02 9.486825e+01 1.007632e+01 
68 17810 0 0 0 4.580967e+00 2.147357e+02 9.486813e+01 1.007632e+01 
69 17878 0 0 0 4.580969e+00 2.147357e+02 9.486815e+01 1.007632e+01 
70 17946 0 0 0 4.580969e+00 2.147356e+02 9.486838e+01 1.007631e+01 
71 18014 0 0 0 4.580967e+00 2.147355e+02 9.486850e+01 1.007630e+01 
72 18082 0 0 0 4.580967e+00 2.147355e+02 9.486852e+01 1.007630e+01 
73 18150 0 0 0 4.580968e+00 2.147355e+02 9.486847e+01 1.007630e+01 
74 18218 0 0 0 4.580967e+00 2.147354e+02 9.486860e+01 1.007630e+01 
75 18286 0 0 0 4.580968e+00 2.147354e+02 9.486862e+01 1.007630e+01 
76 18354 0 0 0 4.580969e+00 2.147355e+02 9.486854e+01 1.007630e+01 
77 18422 0 0 0 4.580969e+00 2.147355e+02 9.486855e+01 1.007630e+01 
78 18490 0 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
79 18558 0 0 0 4.580970e+00 2.147355e+02 9.486855e+01 1.007630e+01 
80 18626 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
81 18694 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
82 18762 0 0 0 4.580970e+00 2.147355e+02 9.486858e+01 1.007630e+01 
83 18830 0 0 0 4.580970e+00 2.147354e+02 9.486859e+01 1.007630e+01 
84 18898 0 0 0 4.580970e+00 2.147355e+02 9.486858e+01 1.007630e+01 
85 18966 0 0 0 4.580970e+00 2.147355e+02 9.486858e+01 1.007630e+01 
86 19034 0 0 0 4.580970e+00 2.147355e+02 9.486858e+01 1.007630e+01 
87 19102 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
88 19170 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
89 19238 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
90 19306 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
91 19374 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
92 19442 0 0 0 4.580970e+00 2.147355e+02 9.486856e+01 1.007630e+01 
93 19510 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
94 19578 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
95 19646 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
96 19714 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
97 19782 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
98 19850 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
99 19918 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
100 19986 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
101 20054 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
102 20122 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
103 20190 0 0 0 4.580970e+00 2.147355e+02 9.486857e+01 1.007630e+01 
104 20258 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
105 20326 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
106 20394 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
107 20462 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
108 20530 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
109 20598 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
110 20666 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
111 20734 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
112 20802 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
113 20870 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
114 20938 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
115 21006 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
116 21074 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
117 21142 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
118 21210 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
119 21278 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
120 21346 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
121 21414 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
122 21482 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
123 21550 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
124 21618 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
125 21686 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
126 21754 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
127 21822 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
128 21890 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
129 21958 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
130 22026 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
131 22094 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
132 22162 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
133 22230 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
134 22298 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
135 22366 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
136 22434 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
137 22502 0 0 0 4.580971e+00 2.147355e+02 9.486857e+01 1.007630e+01 
