%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=214675, 2023/10/9 16:50:38.76)
78 703 9.272512e+00 2.486158e+01  2.315234896604194237e+00  2.315234896604194237e+00  2.315553652015313713e+00  2.317935747398710777e+00
79 712 7.830937e+00 2.497770e+01  2.315234896604194237e+00  2.315390400079042621e+00  2.316415100853401299e+00  2.321170627705451572e+00
80 721 6.262558e+00 2.536951e+01  2.315234896604194237e+00  2.315284679432663140e+00  2.315582243053955214e+00  2.316772241405576249e+00
81 730 6.165698e+00 2.511776e+01  2.315187020474009039e+00  2.315187020474009039e+00  2.315504281155020827e+00  2.315819943109791446e+00
82 739 5.421418e+00 2.545303e+01  2.315187020474009039e+00  2.315201822469992621e+00  2.315483114053318303e+00  2.316534846441095752e+00
83 748 5.149515e+00 2.536876e+01  2.315069285143062316e+00  2.315069285143062316e+00  2.315367875099669792e+00  2.317152442650090904e+00
84 757 5.480505e+00 2.884754e+01  2.315069285143062316e+00  2.315154026324744319e+00  2.315542390151768437e+00  2.318473086673180639e+00
85 766 5.141749e+00 2.729507e+01  2.315013726616485634e+00  2.315013726616485634e+00  2.315320387264872437e+00  2.315638320278429418e+00
86 775 4.206243e+00 2.718282e+01  2.315013726616485634e+00  2.315132368065264679e+00  2.315679007806098255e+00  2.317684487281986616e+00
87 784 3.644760e+00 2.688739e+01  2.315013726616485634e+00  2.315064996405516773e+00  2.315218414707470806e+00  2.317382225403444629e+00
88 793 3.463534e+00 2.570998e+01  2.315013726616485634e+00  2.315081358506958065e+00  2.315267256475593172e+00  2.319949404639670920e+00
89 802 3.454608e+00 2.397835e+01  2.315013726616485634e+00  2.315034770139081211e+00  2.315173883663754317e+00  2.315357135533220756e+00
90 811 2.957148e+00 2.455911e+01  2.315013726616485634e+00  2.315076570339753559e+00  2.315289474173666484e+00  2.315820219244065559e+00
91 820 2.902597e+00 2.696213e+01  2.315013726616485634e+00  2.315018039525877924e+00  2.315156534773977093e+00  2.316051224742226022e+00
92 829 2.470005e+00 2.901094e+01  2.315013726616485634e+00  2.315027258392364562e+00  2.315132986730392695e+00  2.315754197205422305e+00
93 838 2.276081e+00 2.686052e+01  2.314993775995711545e+00  2.314993775995711545e+00  2.315063790245700304e+00  2.315264519933454057e+00
94 847 2.138735e+00 2.733135e+01  2.314988690680421790e+00  2.314988690680421790e+00  2.315239721518151494e+00  2.315665897372431115e+00
95 856 1.996510e+00 2.676777e+01  2.314988690680421790e+00  2.315014562202559301e+00  2.315077200958378434e+00  2.315740264517451408e+00
96 865 2.073364e+00 2.428777e+01  2.314988690680421790e+00  2.315008428111234196e+00  2.315073810891993489e+00  2.315541597070771118e+00
97 874 2.139859e+00 2.624236e+01  2.314988690680421790e+00  2.315011317411126868e+00  2.315086225829434241e+00  2.315597955592083146e+00
98 883 1.724981e+00 2.662475e+01  2.314988690680421790e+00  2.314998035541000476e+00  2.315076942178866837e+00  2.315142543114989238e+00
99 892 1.416424e+00 2.688637e+01  2.314988690680421790e+00  2.314989571717182226e+00  2.315036802723414944e+00  2.315065107949614287e+00
100 901 1.362593e+00 2.604478e+01  2.314983393097795883e+00  2.314983393097795883e+00  2.315001662809144101e+00  2.315072075443041832e+00
101 910 1.136254e+00 2.606525e+01  2.314974439344211099e+00  2.314974439344211099e+00  2.315024344264287492e+00  2.315063099588830386e+00
102 919 1.076379e+00 2.698920e+01  2.314974439344211099e+00  2.314978957541851123e+00  2.315016909808515599e+00  2.315127429914176638e+00
103 928 1.173765e+00 3.313625e+01  2.314974439344211099e+00  2.314979768122149117e+00  2.314997796689982845e+00  2.315017490022116764e+00
104 937 1.033662e+00 3.291096e+01  2.314971358699710713e+00  2.314971358699710713e+00  2.314986916295944663e+00  2.315105488805348166e+00
105 946 8.504668e-01 3.277916e+01  2.314971358699710713e+00  2.314975216985453166e+00  2.315006627786741156e+00  2.315114051091132552e+00
106 955 8.621564e-01 3.178204e+01  2.314963269489151099e+00  2.314963269489151099e+00  2.314980106788703473e+00  2.314997777066813534e+00
107 964 7.295477e-01 3.234171e+01  2.314963269489151099e+00  2.314976541942247223e+00  2.315002200907502861e+00  2.315080745581091115e+00
108 973 6.730048e-01 3.261450e+01  2.314963269489151099e+00  2.314965689105278113e+00  2.314984569535494252e+00  2.315083584762950952e+00
109 982 6.170982e-01 3.281278e+01  2.314958490850012929e+00  2.314958490850012929e+00  2.314977476692428038e+00  2.315070756726079537e+00
110 991 5.745386e-01 3.397914e+01  2.314958490850012929e+00  2.314961135302169737e+00  2.314973358955426441e+00  2.315036012136265864e+00
111 1000 6.294829e-01 3.514471e+01  2.314958009242875203e+00  2.314958009242875203e+00  2.314967617549053003e+00  2.315004800680171559e+00
112 1009 6.234608e-01 3.831526e+01  2.314958009242875203e+00  2.314958064463862097e+00  2.314974365703544201e+00  2.315073072084433470e+00
113 1018 6.495079e-01 4.507225e+01  2.314958009242875203e+00  2.314960290339652893e+00  2.314972917532621022e+00  2.314990253295113209e+00
114 1027 6.753828e-01 4.714201e+01  2.314958009242875203e+00  2.314960542970753821e+00  2.314969201623325645e+00  2.315019789854251719e+00
115 1036 5.623509e-01 4.814082e+01  2.314958009242875203e+00  2.314959363998968733e+00  2.314967564011511048e+00  2.315065476933966693e+00
116 1045 5.126404e-01 5.009949e+01  2.314958009242875203e+00  2.314958804261320058e+00  2.314969391653443509e+00  2.315002438885309211e+00
117 1054 4.512893e-01 5.131784e+01  2.314958009242875203e+00  2.314959009834163695e+00  2.314962669919769844e+00  2.314986401657470605e+00
118 1063 4.010031e-01 5.154181e+01  2.314955842082549342e+00  2.314955842082549342e+00  2.314960470930384595e+00  2.314965500538026522e+00
119 1072 3.279974e-01 5.361014e+01  2.314955842082549342e+00  2.314956228327917032e+00  2.314959497201250826e+00  2.314968737477506089e+00
120 1081 3.305704e-01 5.310660e+01  2.314954659009967664e+00  2.314954659009967664e+00  2.314958920274916121e+00  2.314960385574543089e+00
121 1090 3.613943e-01 6.642622e+01  2.314954181847879600e+00  2.314954181847879600e+00  2.314956608773131919e+00  2.314964212097375906e+00
122 1099 3.172864e-01 6.697460e+01  2.314954181847879600e+00  2.314954223916395826e+00  2.314957678555511045e+00  2.314964453972526037e+00
123 1108 2.955531e-01 7.171123e+01  2.314952756549353730e+00  2.314952756549353730e+00  2.314955565761910083e+00  2.314958347850380349e+00
124 1117 3.500640e-01 8.656550e+01  2.314952513607409834e+00  2.314952513607409834e+00  2.314956822543893011e+00  2.314960962481227291e+00
125 1126 4.400936e-01 9.847312e+01  2.314951244497175153e+00  2.314951244497175153e+00  2.314954231603323365e+00  2.314969030927414906e+00
126 1135 5.115718e-01 1.029443e+02  2.314951244497175153e+00  2.314952837836534716e+00  2.314954223868395999e+00  2.314963730528990293e+00
127 1144 4.872812e-01 1.033793e+02  2.314951244497175153e+00  2.314952078397827240e+00  2.314958794115789864e+00  2.315071069653222402e+00
128 1153 4.930024e-01 1.019133e+02  2.314951244497175153e+00  2.314951544437070741e+00  2.314992321208832138e+00  2.315196740956123378e+00
129 1162 4.240626e-01 1.083089e+02  2.314951139287166448e+00  2.314951139287166448e+00  2.314960001893298980e+00  2.314998331421230571e+00
130 1171 4.080336e-01 1.143069e+02  2.314951104277699123e+00  2.314951104277699123e+00  2.314953844127511040e+00  2.314964796869219743e+00
131 1180 3.936381e-01 1.154590e+02  2.314951104277699123e+00  2.314952716003381372e+00  2.314956820159804085e+00  2.314963255902718231e+00
132 1189 4.454174e-01 1.408133e+02  2.314949283334652108e+00  2.314949283334652108e+00  2.314953222774050801e+00  2.314967049393591658e+00
133 1198 5.254385e-01 1.542264e+02  2.314947614461893011e+00  2.314947614461893011e+00  2.314950684171155793e+00  2.314952564585689210e+00
134 1207 5.326371e-01 1.697940e+02  2.314946850262043387e+00  2.314946850262043387e+00  2.314950112326270570e+00  2.314954096109964610e+00
135 1216 4.884163e-01 1.714872e+02  2.314945305898046701e+00  2.314945305898046701e+00  2.314948969615676866e+00  2.315036237314846090e+00
136 1225 4.691323e-01 1.879683e+02  2.314945305898046701e+00  2.314946362978614225e+00  2.314949549204582624e+00  2.314966024358359853e+00
137 1234 5.536738e-01 1.876296e+02  2.314943345457538992e+00  2.314943345457538992e+00  2.314947707283026901e+00  2.315077878283800406e+00
138 1243 5.085643e-01 1.882758e+02  2.314943078014438882e+00  2.314943078014438882e+00  2.314950306088884524e+00  2.315011387916920960e+00
139 1252 5.132931e-01 1.897010e+02  2.314943078014438882e+00  2.314944301070981147e+00  2.314946605320776118e+00  2.315075514053421379e+00
140 1261 4.385244e-01 1.911231e+02  2.314943078014438882e+00  2.314944452605326664e+00  2.314946911726173617e+00  2.314966558431574839e+00
141 1270 4.247492e-01 1.932658e+02  2.314941507643560659e+00  2.314941507643560659e+00  2.314945016689974100e+00  2.314968537489014100e+00
142 1279 3.948293e-01 2.000369e+02  2.314941481899115416e+00  2.314941481899115416e+00  2.314942276244666974e+00  2.314952318179487989e+00
143 1288 4.765513e-01 2.609064e+02  2.314938861392613845e+00  2.314938861392613845e+00  2.314945093945079080e+00  2.314960877468084099e+00
144 1297 4.942158e-01 2.759738e+02  2.314938861392613845e+00  2.314940071648967646e+00  2.314942775619090121e+00  2.314960192737603784e+00
145 1306 5.330510e-01 3.071524e+02  2.314938720122441840e+00  2.314938720122441840e+00  2.314941652886849610e+00  2.314946425439406763e+00
146 1315 7.149244e-01 3.381734e+02  2.314934535811723038e+00  2.314934535811723038e+00  2.314944188417454196e+00  2.314951059233544051e+00
147 1324 6.883573e-01 3.388857e+02  2.314934535811723038e+00  2.314934695808034348e+00  2.314953054619992123e+00  2.315003139650427144e+00
148 1333 6.120822e-01 3.418760e+02  2.314934535811723038e+00  2.314935417173089149e+00  2.314976210819072122e+00  2.315046899085595022e+00
149 1342 6.797895e-01 3.785651e+02  2.314933667840753717e+00  2.314933667840753717e+00  2.314939606639605074e+00  2.314954731459618831e+00
150 1351 6.114136e-01 3.920102e+02  2.314933667840753717e+00  2.314935925121823335e+00  2.314937845585549159e+00  2.314941219037316422e+00
151 1360 5.567268e-01 3.946331e+02  2.314933667840753717e+00  2.314935342952614938e+00  2.314939952128066469e+00  2.315101218567011898e+00
152 1369 4.981973e-01 3.918023e+02  2.314933485604495633e+00  2.314933485604495633e+00  2.314936150618713828e+00  2.314945213471876428e+00
153 1378 4.569495e-01 3.673157e+02  2.314933485604495633e+00  2.314933663910322181e+00  2.314936478766072447e+00  2.314958119121580005e+00
154 1387 4.233737e-01 3.611365e+02  2.314932054112389004e+00  2.314932054112389004e+00  2.314936460230318183e+00  2.314965084422574648e+00
155 1396 3.624987e-01 3.609060e+02  2.314932054112389004e+00  2.314932651677778175e+00  2.314934296797214408e+00  2.314942768529681061e+00
156 1405 3.200828e-01 3.506100e+02  2.314932054112389004e+00  2.314932391911556753e+00  2.314933585986603148e+00  2.314934769281729920e+00
157 1414 3.145418e-01 3.568517e+02  2.314932054112389004e+00  2.314932463330384493e+00  2.314933596037771935e+00  2.314970440381225902e+00
158 1423 2.787522e-01 3.549592e+02  2.314932054112389004e+00  2.314932357532463403e+00  2.314933311196798016e+00  2.314962332469424844e+00
159 1432 2.558185e-01 3.448969e+02  2.314932054112389004e+00  2.314932638646772567e+00  2.314933293181739682e+00  2.314934635615284453e+00
160 1441 2.721155e-01 3.576240e+02  2.314931785744954951e+00  2.314931785744954951e+00  2.314933557984593548e+00  2.314949140961553464e+00
161 1450 2.536014e-01 3.670225e+02  2.314931481477584541e+00  2.314931481477584541e+00  2.314932942534639437e+00  2.314967849291801549e+00
162 1459 2.114763e-01 3.663263e+02  2.314931481477584541e+00  2.314932236720290248e+00  2.314933452096781252e+00  2.314983380199016949e+00
163 1468 1.672423e-01 3.636486e+02  2.314931481477584541e+00  2.314932036112822278e+00  2.314933033823736608e+00  2.314933795046172360e+00
164 1477 1.501623e-01 3.683721e+02  2.314931462804223461e+00  2.314931462804223461e+00  2.314932437928094888e+00  2.314933187291988048e+00
165 1486 1.563896e-01 3.754239e+02  2.314931462804223461e+00  2.314931521203344111e+00  2.314932047661626413e+00  2.314932455603149641e+00
166 1495 1.439232e-01 3.773357e+02  2.314931462804223461e+00  2.314931560025106805e+00  2.314932192932950272e+00  2.314934248124747462e+00
167 1504 1.380910e-01 3.757995e+02  2.314931297601500848e+00  2.314931297601500848e+00  2.314931936193903361e+00  2.314932335651201711e+00
168 1513 1.175010e-01 3.752898e+02  2.314931174664804470e+00  2.314931174664804470e+00  2.314934542601971401e+00  2.314948145071433760e+00
169 1522 9.858888e-02 3.747594e+02  2.314931161707901364e+00  2.314931161707901364e+00  2.314931968412767382e+00  2.314942673997521183e+00
170 1531 1.010185e-01 3.861634e+02  2.314931148308207121e+00  2.314931148308207121e+00  2.314931481853126805e+00  2.314939421187299118e+00
171 1540 8.828269e-02 3.856896e+02  2.314931148308207121e+00  2.314931357866363282e+00  2.314932052290893161e+00  2.314935020157472323e+00
172 1549 7.492071e-02 3.885863e+02  2.314931148308207121e+00  2.314931201020747231e+00  2.314931641783266159e+00  2.314936618472493102e+00
173 1558 7.412754e-02 3.767288e+02  2.314931148308207121e+00  2.314931154425912130e+00  2.314931302912631939e+00  2.314936573373451267e+00
174 1567 7.498078e-02 4.065870e+02  2.314931148308207121e+00  2.314931237966011857e+00  2.314931545966440574e+00  2.314931791806824624e+00
175 1576 6.746546e-02 4.090441e+02  2.314931148308207121e+00  2.314931175774277872e+00  2.314931405296311695e+00  2.314932424090523799e+00
176 1585 6.093970e-02 3.791030e+02  2.314931119663857562e+00  2.314931119663857562e+00  2.314931343147915932e+00  2.314931646484898131e+00
177 1594 5.817389e-02 3.533401e+02  2.314931064864680366e+00  2.314931064864680366e+00  2.314931175964262788e+00  2.314931252706198261e+00
178 1603 6.844371e-02 3.088870e+02  2.314931032724136806e+00  2.314931032724136806e+00  2.314931120051496816e+00  2.314931508057590293e+00
179 1612 7.883593e-02 2.507055e+02  2.314931020981973120e+00  2.314931020981973120e+00  2.314931097466276455e+00  2.314931336538660567e+00
180 1621 9.534889e-02 2.388270e+02  2.314930760620008243e+00  2.314930760620008243e+00  2.314931081753678122e+00  2.314934496510677064e+00
181 1630 1.128946e-01 2.590850e+02  2.314930760620008243e+00  2.314930881929264217e+00  2.314931247772243683e+00  2.314934409196310217e+00
182 1639 1.408182e-01 2.824497e+02  2.314930669631369842e+00  2.314930669631369842e+00  2.314931164673250663e+00  2.314937737999716472e+00
183 1648 1.820604e-01 3.071857e+02  2.314930595857683571e+00  2.314930595857683571e+00  2.314931221738633749e+00  2.314940542096554310e+00
184 1657 2.229446e-01 3.084559e+02  2.314930501373125171e+00  2.314930501373125171e+00  2.314931303467355761e+00  2.314945710099982179e+00
185 1666 2.227465e-01 3.040098e+02  2.314930285719487557e+00  2.314930285719487557e+00  2.314931574830075167e+00  2.314939745307864172e+00
186 1675 2.550405e-01 2.863022e+02  2.314930285719487557e+00  2.314930956008000695e+00  2.314933809782210083e+00  2.314944828759355477e+00
187 1684 2.301195e-01 2.861567e+02  2.314930285719487557e+00  2.314931076630092122e+00  2.314931378888363422e+00  2.314940107911465095e+00
188 1693 2.091995e-01 2.930732e+02  2.314930285719487557e+00  2.314930605181528378e+00  2.314931300483761056e+00  2.314931964103287498e+00
189 1702 1.931719e-01 2.800945e+02  2.314930227587697953e+00  2.314930227587697953e+00  2.314931109366877404e+00  2.314931804980338903e+00
190 1711 1.694338e-01 2.794346e+02  2.314930227587697953e+00  2.314930457556102716e+00  2.314931027737251235e+00  2.314934336761348188e+00
191 1720 1.523306e-01 2.719808e+02  2.314930227587697953e+00  2.314930336949910128e+00  2.314930496718061725e+00  2.314932440278410830e+00
192 1729 1.367112e-01 2.801690e+02  2.314930227587697953e+00  2.314930689180902945e+00  2.314931015658795221e+00  2.314935367583106807e+00
193 1738 1.264002e-01 2.938856e+02  2.314930227587697953e+00  2.314930451708874237e+00  2.314930653464148058e+00  2.314930971988408359e+00
194 1747 1.260451e-01 2.944525e+02  2.314930227587697953e+00  2.314930469190717321e+00  2.314930608056526395e+00  2.314931100193529101e+00
195 1756 1.121243e-01 2.978733e+02  2.314930227587697953e+00  2.314930267499862637e+00  2.314930626832364169e+00  2.314930984037542938e+00
196 1765 8.215785e-02 2.976785e+02  2.314930227587697953e+00  2.314930370689899153e+00  2.314930592273407584e+00  2.314932868439774971e+00
197 1774 7.202163e-02 3.029920e+02  2.314930227587697953e+00  2.314930288631188660e+00  2.314930423332093312e+00  2.314930831449768966e+00
198 1783 7.955812e-02 2.840361e+02  2.314930188652698284e+00  2.314930188652698284e+00  2.314930354315767325e+00  2.314930984547244108e+00
199 1792 9.155973e-02 2.802842e+02  2.314930188652698284e+00  2.314930239158852210e+00  2.314930303024362424e+00  2.314930653427203833e+00
200 1801 8.759166e-02 2.771489e+02  2.314930146800978417e+00  2.314930146800978417e+00  2.314930411164993984e+00  2.314931305388451932e+00
201 1810 8.510522e-02 2.776902e+02  2.314930041195351507e+00  2.314930041195351507e+00  2.314930473469326344e+00  2.314934201690563853e+00
