%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=214675, 2023/10/9 16:50:38.76)
169 6314 1.448026e-03 0 0 8.475740e-09 4.848882e-07 5.325837e-07 3.012081e-08 
170 6331 1.311263e-03 0 0 6.989894e-09 4.094869e-07 4.525111e-07 2.553402e-08 
171 6348 1.254700e-03 0 0 6.203324e-09 3.640414e-07 4.063231e-07 2.263969e-08 
172 6365 1.330645e-03 0 0 6.120646e-09 3.546626e-07 4.066286e-07 2.232767e-08 
173 6382 1.144055e-03 0 0 4.914317e-09 2.849261e-07 3.305454e-07 1.803968e-08 
174 6399 9.956023e-04 0 0 4.269794e-09 2.413573e-07 2.821147e-07 1.520353e-08 
175 6416 1.022327e-03 0 0 4.025689e-09 2.364124e-07 2.854796e-07 1.482053e-08 
176 6433 7.808239e-04 0 0 2.980655e-09 1.731296e-07 2.083403e-07 1.080449e-08 
177 6450 7.509620e-04 0 0 2.785957e-09 1.546712e-07 1.858893e-07 9.632570e-09 
178 6467 8.333819e-04 0 0 2.828936e-09 1.690584e-07 1.996145e-07 1.040165e-08 
179 6484 7.594970e-04 0 0 2.462119e-09 1.427990e-07 1.677421e-07 8.756397e-09 
180 6501 7.289076e-04 0 0 2.258807e-09 1.285249e-07 1.553536e-07 8.008146e-09 
181 6518 7.145821e-04 0 0 2.461788e-09 1.324618e-07 1.560929e-07 8.109517e-09 
182 6535 6.605438e-04 0 0 2.122869e-09 1.139610e-07 1.343746e-07 6.924010e-09 
183 6552 5.686799e-04 0 0 1.706404e-09 9.185626e-08 1.071614e-07 5.545682e-09 
184 6569 5.806394e-04 0 0 1.797514e-09 8.757976e-08 1.030828e-07 5.290228e-09 
185 6586 5.111726e-04 0 0 1.459924e-09 7.368661e-08 8.656162e-08 4.469487e-09 
186 6603 4.708380e-04 0 0 1.310908e-09 6.986209e-08 8.158090e-08 4.183873e-09 
187 6620 5.077374e-04 0 0 1.280113e-09 7.501034e-08 8.910531e-08 4.531064e-09 
188 6637 4.900220e-04 0 0 1.154172e-09 6.977668e-08 8.423089e-08 4.273025e-09 
189 6654 4.254421e-04 0 0 9.459402e-10 5.665672e-08 6.826104e-08 3.473361e-09 
190 6671 3.696990e-04 0 0 7.413985e-10 4.519306e-08 5.428014e-08 2.770691e-09 
191 6688 3.126393e-04 0 0 5.766001e-10 3.591320e-08 4.307779e-08 2.209241e-09 
192 6705 2.560155e-04 0 0 4.348528e-10 2.726405e-08 3.240854e-08 1.672962e-09 
193 6722 2.974942e-04 0 0 4.756015e-10 2.971499e-08 3.533389e-08 1.838041e-09 
194 6739 2.857949e-04 0 0 4.216629e-10 2.616657e-08 3.128248e-08 1.621986e-09 
195 6756 2.339972e-04 0 0 3.174377e-10 1.946372e-08 2.320808e-08 1.203429e-09 
196 6773 2.448238e-04 0 0 3.455458e-10 1.877763e-08 2.242153e-08 1.152290e-09 
197 6790 2.450340e-04 0 0 3.748335e-10 2.064928e-08 2.465612e-08 1.260828e-09 
198 6807 2.025579e-04 0 0 2.812861e-10 1.581498e-08 1.876126e-08 9.619909e-10 
199 6824 2.365756e-04 0 0 3.265157e-10 1.762023e-08 2.032699e-08 1.053271e-09 
200 6841 2.381886e-04 0 0 3.106257e-10 1.644210e-08 1.874315e-08 9.828932e-10 
201 6858 2.075433e-04 0 0 2.463761e-10 1.300537e-08 1.469230e-08 7.770665e-10 
202 6875 1.795524e-04 0 0 2.035336e-10 1.062313e-08 1.201313e-08 6.329119e-10 
203 6892 1.905694e-04 0 0 2.037033e-10 1.157400e-08 1.315162e-08 7.123953e-10 
204 6909 1.543279e-04 0 0 1.564865e-10 8.815836e-09 9.934462e-09 5.392297e-10 
205 6926 1.295180e-04 0 0 1.232236e-10 6.759273e-09 7.621047e-09 4.131827e-10 
206 6943 1.259157e-04 0 0 1.204380e-10 6.349829e-09 7.198249e-09 3.861128e-10 
207 6960 1.264819e-04 0 0 1.120232e-10 5.721332e-09 6.501472e-09 3.484080e-10 
208 6977 1.148210e-04 0 0 9.836979e-11 4.994574e-09 5.641531e-09 3.026948e-10 
209 6994 8.939564e-05 0 0 7.225381e-11 3.645287e-09 4.080698e-09 2.191342e-10 
210 7011 8.395161e-05 0 0 6.708333e-11 3.646241e-09 3.980826e-09 2.164325e-10 
211 7028 9.154009e-05 0 0 7.084291e-11 4.170551e-09 4.682560e-09 2.469012e-10 
212 7045 9.723626e-05 0 0 7.643538e-11 4.583137e-09 5.269702e-09 2.734927e-10 
213 7062 1.332573e-04 0 0 1.063760e-10 6.784439e-09 7.952409e-09 4.075222e-10 
214 7079 1.179017e-04 0 0 8.801854e-11 5.570774e-09 6.502946e-09 3.342707e-10 
215 7096 1.078292e-04 0 0 7.523594e-11 4.686313e-09 5.468376e-09 2.816939e-10 
216 7113 8.850349e-05 0 0 5.663250e-11 3.588765e-09 4.178060e-09 2.150941e-10 
217 7130 8.666865e-05 0 0 5.532604e-11 3.569763e-09 4.161556e-09 2.116355e-10 
218 7147 7.888205e-05 0 0 4.593092e-11 2.983904e-09 3.503676e-09 1.771893e-10 
219 7164 7.108272e-05 0 0 3.884861e-11 2.511441e-09 2.978343e-09 1.498567e-10 
220 7181 5.999266e-05 0 0 3.013651e-11 1.942268e-09 2.309496e-09 1.160806e-10 
221 7198 5.320747e-05 0 0 2.702142e-11 1.729438e-09 2.032350e-09 1.027552e-10 
222 7215 4.171538e-05 0 0 1.957888e-11 1.246781e-09 1.462611e-09 7.379926e-11 
223 7232 3.791223e-05 0 0 1.633972e-11 1.039603e-09 1.220260e-09 6.155167e-11 
1 7268 1.369875e+02 0 0 1.259829e+00 1.123177e+02 5.052979e+01 2.804384e+00 
2 7302 1.559577e+02 0 0 1.553177e+00 1.059722e+02 4.858859e+01 3.285436e+00 
3 7336 1.507852e+02 0 0 1.484048e+00 8.273000e+01 3.994135e+01 3.184776e+00 
4 7370 1.643891e+02 0 0 1.771309e+00 7.485012e+01 3.745656e+01 3.169581e+00 
5 7404 2.081390e+02 0 0 2.500000e+00 7.828450e+01 3.978349e+01 3.785416e+00 
6 7438 1.781989e+02 0 0 2.500000e+00 5.556747e+01 2.959082e+01 3.021659e+00 
7 7472 1.767555e+02 0 0 2.500000e+00 4.596991e+01 2.633860e+01 2.912470e+00 
8 7506 1.599897e+02 0 0 2.500000e+00 3.450752e+01 2.183400e+01 2.672582e+00 
9 7540 1.338448e+02 0 0 1.761346e+00 2.434491e+01 1.564319e+01 1.885211e+00 
10 7574 1.080791e+02 0 0 1.196914e+00 1.643095e+01 1.133738e+01 1.490113e+00 
11 7608 9.267992e+01 0 0 8.806107e-01 1.255442e+01 8.474582e+00 1.229807e+00 
12 7642 1.072401e+02 0 0 8.813970e-01 1.289703e+01 1.055568e+01 1.292317e+00 
13 7676 1.108506e+02 0 0 7.643959e-01 1.140176e+01 1.104299e+01 1.277160e+00 
14 7710 1.050015e+02 0 0 6.348427e-01 8.860583e+00 8.869958e+00 1.125447e+00 
15 7744 1.045431e+02 0 0 5.739895e-01 7.745230e+00 8.189018e+00 1.155310e+00 
16 7778 1.149029e+02 0 0 6.745516e-01 7.185344e+00 8.586384e+00 1.069628e+00 
17 7812 9.519786e+01 0 0 5.063615e-01 5.047999e+00 5.931097e+00 7.697793e-01 
18 7846 9.074425e+01 0 0 4.259705e-01 4.087309e+00 4.926595e+00 6.964022e-01 
19 7880 8.046302e+01 0 0 3.274491e-01 3.053104e+00 3.706303e+00 5.144476e-01 
20 7914 6.014948e+01 0 0 2.094558e-01 1.957495e+00 2.498454e+00 3.270139e-01 
21 7948 6.243278e+01 0 0 1.852872e-01 1.798457e+00 2.688368e+00 2.861262e-01 
22 7982 5.764928e+01 0 0 1.655963e-01 1.386865e+00 2.221783e+00 2.296660e-01 
23 8016 5.973633e+01 0 0 1.601343e-01 1.477486e+00 2.252159e+00 2.107705e-01 
24 8050 5.580550e+01 0 0 1.448482e-01 1.175172e+00 1.857571e+00 1.626151e-01 
25 8084 5.275249e+01 0 0 1.314615e-01 1.078642e+00 1.716269e+00 1.359883e-01 
26 8118 4.769343e+01 0 0 1.129314e-01 9.167863e-01 1.397577e+00 1.029147e-01 
27 8152 4.457643e+01 0 0 1.039429e-01 7.558144e-01 1.239845e+00 8.228549e-02 
28 8186 4.222796e+01 0 0 8.959318e-02 6.704807e-01 1.107301e+00 6.807016e-02 
29 8220 4.789961e+01 0 0 1.017768e-01 8.682425e-01 1.379672e+00 7.483598e-02 
30 8254 4.585236e+01 0 0 8.444047e-02 7.726114e-01 1.131403e+00 6.086847e-02 
31 8288 5.169175e+01 0 0 8.528888e-02 9.465690e-01 1.342826e+00 7.111609e-02 
32 8322 4.848278e+01 0 0 6.993288e-02 8.167580e-01 1.173868e+00 6.548347e-02 
33 8356 4.322821e+01 0 0 5.393090e-02 6.297114e-01 9.132613e-01 4.969911e-02 
34 8390 4.312658e+01 0 0 5.443637e-02 5.149583e-01 7.610465e-01 4.079223e-02 
35 8424 4.303997e+01 0 0 4.943263e-02 4.541164e-01 6.672139e-01 3.568872e-02 
36 8458 3.931234e+01 0 0 4.042852e-02 3.611415e-01 5.484855e-01 2.909085e-02 
37 8492 3.297173e+01 0 0 3.001665e-02 2.753672e-01 4.212354e-01 2.246301e-02 
38 8526 3.133256e+01 0 0 2.568882e-02 2.576773e-01 4.010496e-01 1.904127e-02 
39 8560 3.547636e+01 0 0 2.924823e-02 3.124950e-01 4.455331e-01 2.132449e-02 
40 8594 3.347237e+01 0 0 2.380314e-02 2.667175e-01 3.647539e-01 1.772374e-02 
41 8628 3.011277e+01 0 0 1.788100e-02 2.141917e-01 2.851897e-01 1.453066e-02 
42 8662 3.300355e+01 0 0 1.739566e-02 2.155148e-01 3.018386e-01 1.427296e-02 
43 8696 3.094504e+01 0 0 1.427730e-02 2.031544e-01 2.866945e-01 1.268220e-02 
44 8730 3.272354e+01 0 0 1.320492e-02 2.064299e-01 2.650503e-01 1.312367e-02 
45 8764 2.769169e+01 0 0 9.511981e-03 1.613028e-01 2.056318e-01 1.033337e-02 
46 8798 2.241879e+01 0 0 6.719313e-03 1.284566e-01 1.617860e-01 8.100220e-03 
47 8832 2.178273e+01 0 0 5.794602e-03 1.150149e-01 1.400707e-01 7.233919e-03 
48 8866 2.064272e+01 0 0 4.704865e-03 9.815050e-02 1.220081e-01 6.317642e-03 
49 8900 2.642222e+01 0 0 5.143895e-03 1.210040e-01 1.660480e-01 7.873803e-03 
50 8934 2.573174e+01 0 0 4.423761e-03 1.044239e-01 1.449291e-01 6.926990e-03 
51 8968 2.449542e+01 0 0 3.903889e-03 9.949887e-02 1.254184e-01 6.480389e-03 
52 9002 2.360992e+01 0 0 3.231041e-03 8.664330e-02 1.070090e-01 5.671743e-03 
53 9036 2.368637e+01 0 0 2.757899e-03 7.704171e-02 1.006445e-01 4.937627e-03 
54 9070 2.610272e+01 0 0 2.684262e-03 8.581345e-02 1.205641e-01 5.739107e-03 
55 9104 2.428592e+01 0 0 2.158477e-03 7.513353e-02 1.062760e-01 4.921985e-03 
56 9138 2.315309e+01 0 0 1.773602e-03 6.316298e-02 8.697830e-02 4.093475e-03 
57 9172 1.891908e+01 0 0 1.355032e-03 4.928447e-02 6.567801e-02 3.124611e-03 
58 9206 1.897185e+01 0 0 1.200640e-03 4.119268e-02 5.699376e-02 2.623981e-03 
59 9240 1.880434e+01 0 0 1.081730e-03 3.597438e-02 4.777414e-02 2.240664e-03 
60 9274 1.504297e+01 0 0 7.303258e-04 2.444700e-02 3.248245e-02 1.533511e-03 
61 9308 1.549619e+01 0 0 6.982182e-04 2.203983e-02 3.029741e-02 1.396907e-03 
62 9342 1.581229e+01 0 0 6.173906e-04 2.225358e-02 2.927340e-02 1.464304e-03 
63 9376 1.344054e+01 0 0 4.517262e-04 1.745346e-02 2.316078e-02 1.135436e-03 
64 9410 1.235078e+01 0 0 3.572290e-04 1.470578e-02 1.889154e-02 9.594295e-04 
65 9444 1.493771e+01 0 0 3.817803e-04 1.503324e-02 1.904040e-02 9.627581e-04 
66 9478 1.447358e+01 0 0 3.726456e-04 1.617149e-02 1.970842e-02 9.953234e-04 
67 9512 1.182539e+01 0 0 2.665023e-04 1.155660e-02 1.423027e-02 7.141342e-04 
68 9546 1.157175e+01 0 0 2.353315e-04 1.080455e-02 1.350811e-02 6.596694e-04 
69 9580 1.260734e+01 0 0 2.355560e-04 1.057927e-02 1.363546e-02 6.483149e-04 
70 9614 1.120734e+01 0 0 1.900806e-04 8.776877e-03 1.090420e-02 5.387907e-04 
71 9648 1.064844e+01 0 0 1.832128e-04 8.364748e-03 1.021213e-02 5.105467e-04 
72 9682 1.018195e+01 0 0 1.540004e-04 6.801099e-03 8.242553e-03 4.111783e-04 
73 9716 9.983225e+00 0 0 1.322726e-04 6.085628e-03 7.209278e-03 3.566825e-04 
74 9750 8.988024e+00 0 0 1.044800e-04 4.790931e-03 5.772576e-03 2.814932e-04 
75 9784 9.347027e+00 0 0 9.418144e-05 4.560034e-03 5.445450e-03 2.798931e-04 
76 9818 9.753399e+00 0 0 9.900911e-05 4.465232e-03 5.236839e-03 2.650036e-04 
77 9852 7.642133e+00 0 0 7.347849e-05 3.394023e-03 3.982791e-03 1.980080e-04 
78 9886 7.601046e+00 0 0 7.482047e-05 3.347513e-03 3.854915e-03 1.902374e-04 
79 9920 7.839906e+00 0 0 7.074707e-05 3.024131e-03 3.504652e-03 1.758029e-04 
80 9954 6.530204e+00 0 0 5.972040e-05 2.679998e-03 3.092772e-03 1.582659e-04 
81 9988 5.743948e+00 0 0 4.459226e-05 2.015988e-03 2.296479e-03 1.181321e-04 
82 10022 6.714313e+00 0 0 4.647584e-05 2.592877e-03 3.006624e-03 1.550357e-04 
83 10056 6.158336e+00 0 0 3.765700e-05 2.210084e-03 2.610297e-03 1.327254e-04 
84 10090 5.167350e+00 0 0 2.779531e-05 1.627320e-03 1.934065e-03 9.890599e-05 
85 10124 4.581066e+00 0 0 2.163431e-05 1.259736e-03 1.489818e-03 7.603799e-05 
86 10158 4.363515e+00 0 0 1.720474e-05 1.044748e-03 1.248686e-03 6.419519e-05 
87 10192 4.203744e+00 0 0 1.486445e-05 9.244890e-04 1.120020e-03 5.801020e-05 
88 10226 3.586047e+00 0 0 1.170656e-05 6.974096e-04 8.433942e-04 4.356189e-05 
89 10260 3.220799e+00 0 0 9.181168e-06 5.507400e-04 6.771264e-04 3.485328e-05 
90 10294 2.863850e+00 0 0 6.947449e-06 4.317910e-04 5.370866e-04 2.727767e-05 
91 10328 3.099846e+00 0 0 7.228360e-06 4.079689e-04 4.978035e-04 2.550667e-05 
92 10362 2.809240e+00 0 0 5.787460e-06 3.366678e-04 4.100336e-04 2.088607e-05 
93 10396 2.876370e+00 0 0 6.016491e-06 3.401718e-04 4.012572e-04 2.035412e-05 
94 10430 2.612233e+00 0 0 4.905916e-06 2.845849e-04 3.320546e-04 1.702435e-05 
95 10464 2.383138e+00 0 0 4.123992e-06 2.450142e-04 2.798277e-04 1.437531e-05 
96 10498 2.390549e+00 0 0 3.537709e-06 2.197629e-04 2.560142e-04 1.312365e-05 
97 10532 2.371509e+00 0 0 2.987744e-06 1.898803e-04 2.259903e-04 1.145772e-05 
98 10566 2.014774e+00 0 0 2.262189e-06 1.476703e-04 1.768027e-04 8.926733e-06 
99 10600 1.950176e+00 0 0 1.991665e-06 1.239462e-04 1.464831e-04 7.435502e-06 
100 10634 1.632234e+00 0 0 1.473124e-06 9.218597e-05 1.085471e-04 5.513703e-06 
101 10668 1.455812e+00 0 0 1.185023e-06 7.289396e-05 8.550132e-05 4.327116e-06 
102 10702 1.519894e+00 0 0 1.244565e-06 6.945245e-05 8.070513e-05 4.084190e-06 
103 10736 1.751628e+00 0 0 1.282692e-06 7.165049e-05 8.408404e-05 4.214105e-06 
104 10770 1.572797e+00 0 0 1.069626e-06 5.980131e-05 7.012755e-05 3.506003e-06 
105 10804 1.501702e+00 0 0 9.550655e-07 5.517794e-05 6.335143e-05 3.235281e-06 
106 10838 1.446555e+00 0 0 8.901588e-07 4.752251e-05 5.368918e-05 2.756588e-06 
107 10872 1.472261e+00 0 0 7.873213e-07 4.288752e-05 4.922041e-05 2.485262e-06 
108 10906 1.363847e+00 0 0 6.268732e-07 3.436479e-05 3.914621e-05 2.001993e-06 
109 10940 1.277157e+00 0 0 5.367737e-07 2.905885e-05 3.307267e-05 1.693009e-06 
110 10974 1.271949e+00 0 0 4.722880e-07 2.587403e-05 2.964603e-05 1.490173e-06 
111 11008 1.331666e+00 0 0 4.388995e-07 2.476644e-05 2.835266e-05 1.430638e-06 
112 11042 1.182594e+00 0 0 3.636517e-07 1.986773e-05 2.241727e-05 1.133361e-06 
113 11076 1.082529e+00 0 0 2.925557e-07 1.577394e-05 1.793131e-05 9.042431e-07 
114 11110 1.171071e+00 0 0 2.689943e-07 1.442191e-05 1.627061e-05 8.333387e-07 
115 11144 1.181948e+00 0 0 2.428054e-07 1.347987e-05 1.526377e-05 7.929232e-07 
116 11178 1.065553e+00 0 0 1.958356e-07 1.074540e-05 1.223738e-05 6.307955e-07 
117 11212 8.810393e-01 0 0 1.434813e-07 8.218757e-06 9.326224e-06 4.801658e-07 
118 11246 1.043574e+00 0 0 1.524330e-07 9.889259e-06 1.147346e-05 6.074216e-07 
119 11280 9.088426e-01 0 0 1.125747e-07 7.412491e-06 8.606981e-06 4.551534e-07 
120 11314 7.961976e-01 0 0 8.703465e-08 5.489382e-06 6.417111e-06 3.377981e-07 
121 11348 7.242197e-01 0 0 6.898560e-08 4.199392e-06 4.866806e-06 2.561362e-07 
122 11382 6.600990e-01 0 0 5.240906e-08 3.170761e-06 3.710904e-06 1.941931e-07 
123 11416 6.655467e-01 0 0 4.637516e-08 2.931396e-06 3.512293e-06 1.823270e-07 
124 11450 6.479262e-01 0 0 3.803407e-08 2.438541e-06 2.892627e-06 1.510060e-07 
125 11484 6.878407e-01 0 0 4.028436e-08 2.634947e-06 3.073932e-06 1.600017e-07 
126 11518 5.446437e-01 0 0 2.643697e-08 1.748644e-06 2.032951e-06 1.060811e-07 
127 11552 6.540153e-01 0 0 3.188680e-08 1.931287e-06 2.253530e-06 1.169556e-07 
128 11586 6.523001e-01 0 0 2.982817e-08 1.734952e-06 2.026619e-06 1.050887e-07 
129 11620 6.251819e-01 0 0 2.652211e-08 1.554924e-06 1.767003e-06 9.274550e-08 
130 11654 5.392634e-01 0 0 2.143364e-08 1.250630e-06 1.426730e-06 7.387702e-08 
131 11688 5.695416e-01 0 0 2.410283e-08 1.423711e-06 1.583412e-06 8.186988e-08 
132 11722 5.683501e-01 0 0 2.142753e-08 1.317107e-06 1.486804e-06 7.565852e-08 
133 11756 4.957519e-01 0 0 1.617999e-08 9.676520e-07 1.087344e-06 5.531452e-08 
134 11790 4.483418e-01 0 0 1.299080e-08 7.993650e-07 9.035856e-07 4.579352e-08 
135 11824 4.795486e-01 0 0 1.216050e-08 7.751074e-07 8.958952e-07 4.539080e-08 
136 11858 4.498691e-01 0 0 9.788453e-09 6.072422e-07 7.085095e-07 3.567989e-08 
137 11892 3.984779e-01 0 0 7.636562e-09 4.848094e-07 5.669855e-07 2.871669e-08 
138 11926 4.630372e-01 0 0 8.323951e-09 5.032804e-07 5.836281e-07 2.931319e-08 
139 11960 4.621580e-01 0 0 7.619537e-09 4.557358e-07 5.260494e-07 2.628758e-08 
140 11994 4.197382e-01 0 0 5.950776e-09 3.557393e-07 4.093367e-07 2.042220e-08 
141 12028 3.504751e-01 0 0 4.427515e-09 2.591563e-07 3.003696e-07 1.486881e-08 
142 12062 3.529130e-01 0 0 3.928880e-09 2.258837e-07 2.640365e-07 1.319857e-08 
143 12096 3.837766e-01 0 0 3.880569e-09 2.156317e-07 2.488300e-07 1.248189e-08 
144 12130 4.281052e-01 0 0 3.841616e-09 2.307798e-07 2.710392e-07 1.384762e-08 
145 12164 4.001507e-01 0 0 3.199438e-09 2.019922e-07 2.389992e-07 1.223781e-08 
146 12198 3.431981e-01 0 0 2.342282e-09 1.517372e-07 1.792043e-07 9.203680e-09 
147 12232 3.733054e-01 0 0 2.509364e-09 1.519575e-07 1.784149e-07 9.243055e-09 
148 12266 3.127735e-01 0 0 1.844896e-09 1.114637e-07 1.293492e-07 6.722771e-09 
149 12300 3.647775e-01 0 0 1.938002e-09 1.110299e-07 1.285945e-07 6.768947e-09 
150 12334 3.119824e-01 0 0 1.573878e-09 8.883537e-08 1.021549e-07 5.372246e-09 
151 12368 3.274324e-01 0 0 1.436858e-09 8.186210e-08 9.516855e-08 5.036007e-09 
152 12402 2.881268e-01 0 0 1.099113e-09 6.128430e-08 7.147885e-08 3.761086e-09 
153 12436 2.575372e-01 0 0 8.751093e-10 4.809493e-08 5.582982e-08 2.923118e-09 
154 12470 2.319700e-01 0 0 6.740849e-10 3.646556e-08 4.199305e-08 2.202231e-09 
155 12504 2.162718e-01 0 0 5.486780e-10 2.945818e-08 3.409424e-08 1.796961e-09 
156 12538 2.093547e-01 0 0 4.600730e-10 2.533328e-08 2.938203e-08 1.541443e-09 
157 12572 2.113462e-01 0 0 4.626812e-10 2.383756e-08 2.794425e-08 1.447569e-09 
158 12606 1.867698e-01 0 0 3.628136e-10 1.962060e-08 2.296952e-08 1.185236e-09 
159 12640 1.867036e-01 0 0 3.139395e-10 1.869702e-08 2.213994e-08 1.135455e-09 
160 12674 1.556712e-01 0 0 2.366816e-10 1.396740e-08 1.648181e-08 8.451781e-10 
161 12708 1.451765e-01 0 0 2.025729e-10 1.206494e-08 1.441930e-08 7.328518e-10 
162 12742 1.219955e-01 0 0 1.426574e-10 8.840612e-09 1.054353e-08 5.397335e-10 
163 12776 1.101064e-01 0 0 1.169617e-10 7.448394e-09 9.016759e-09 4.553570e-10 
164 12810 1.048350e-01 0 0 1.095306e-10 6.673766e-09 7.943995e-09 4.040220e-10 
165 12844 1.157679e-01 0 0 1.078818e-10 6.626079e-09 8.149894e-09 4.052524e-10 
166 12878 1.068609e-01 0 0 8.306605e-11 5.176380e-09 6.408290e-09 3.186525e-10 
167 12912 8.948210e-02 0 0 6.053787e-11 3.688370e-09 4.546368e-09 2.259138e-10 
168 12946 9.231422e-02 0 0 6.222660e-11 3.442841e-09 4.162249e-09 2.084868e-10 
169 12980 9.185254e-02 0 0 5.446207e-11 2.961066e-09 3.535062e-09 1.761818e-10 
170 13014 8.041942e-02 0 0 4.339219e-11 2.511682e-09 2.999521e-09 1.495404e-10 
171 13048 7.218226e-02 0 0 3.574396e-11 2.041588e-09 2.452404e-09 1.227898e-10 
172 13082 7.255519e-02 0 0 3.199685e-11 2.029397e-09 2.461166e-09 1.236358e-10 
173 13116 6.764844e-02 0 0 2.510975e-11 1.624007e-09 1.989467e-09 9.988327e-11 
174 13150 5.724397e-02 0 0 1.958813e-11 1.233709e-09 1.492203e-09 7.686592e-11 
175 13184 4.666867e-02 0 0 1.462154e-11 9.310347e-10 1.128049e-09 5.789835e-11 
1 13254 1.452990e+02 0 0 1.464038e+00 1.004060e+02 4.117943e+01 3.082314e+00 
2 13322 1.647398e+02 0 0 1.773311e+00 8.438084e+01 3.986638e+01 2.949200e+00 
3 13390 2.099257e+02 0 0 1.933810e+00 7.358658e+01 3.889146e+01 4.526191e+00 
4 13458 2.150491e+02 0 0 2.028990e+00 5.099351e+01 3.099457e+01 3.388829e+00 
5 13526 2.401976e+02 0 0 2.036026e+00 3.873045e+01 2.724830e+01 3.929663e+00 
6 13594 2.265649e+02 0 0 1.550946e+00 2.552259e+01 1.941204e+01 3.463151e+00 
7 13662 2.200489e+02 0 0 1.153663e+00 1.807553e+01 1.548862e+01 2.944193e+00 
8 13730 1.979339e+02 0 0 7.658277e-01 1.205318e+01 1.143282e+01 2.091800e+00 
9 13798 2.190196e+02 0 0 6.301450e-01 1.011346e+01 1.037974e+01 2.497532e+00 
10 13866 2.146547e+02 0 0 5.095591e-01 7.068531e+00 8.906446e+00 1.922867e+00 
11 13934 2.168947e+02 0 0 4.881986e-01 5.489394e+00 7.600699e+00 1.588609e+00 
12 14002 1.853678e+02 0 0 3.145621e-01 3.606445e+00 4.794016e+00 1.007822e+00 
13 14070 2.100057e+02 0 0 2.923111e-01 3.248937e+00 4.865132e+00 1.054929e+00 
14 14138 2.167795e+02 0 0 2.439172e-01 2.653141e+00 4.694660e+00 8.754742e-01 
15 14206 2.111982e+02 0 0 1.938442e-01 2.209708e+00 4.136388e+00 6.387949e-01 
16 14274 1.977922e+02 0 0 1.515622e-01 1.625299e+00 3.166412e+00 4.626284e-01 
17 14342 1.919491e+02 0 0 1.257418e-01 1.257301e+00 2.484458e+00 3.124920e-01 
18 14410 1.936152e+02 0 0 1.241675e-01 1.189125e+00 2.061842e+00 2.176199e-01 
19 14478 1.689635e+02 0 0 9.173692e-02 7.858478e-01 1.329813e+00 1.363028e-01 
20 14546 2.128559e+02 0 0 1.073360e-01 8.948761e-01 1.333211e+00 1.180889e-01 
21 14614 2.070146e+02 0 0 8.567288e-02 6.264809e-01 9.406832e-01 8.196671e-02 
22 14682 2.111858e+02 0 0 8.474980e-02 5.968288e-01 8.273328e-01 6.338980e-02 
23 14750 2.450019e+02 0 0 1.077617e-01 5.574623e-01 7.709325e-01 5.436005e-02 
24 14818 2.223678e+02 0 0 8.066979e-02 4.534014e-01 6.076973e-01 3.975918e-02 
25 14886 2.345516e+02 0 0 8.073955e-02 4.830712e-01 6.112988e-01 3.343049e-02 
26 14954 2.899034e+02 0 0 7.909846e-02 6.704107e-01 7.996196e-01 4.346754e-02 
27 15022 2.564000e+02 0 0 5.212403e-02 4.835843e-01 6.118018e-01 3.326095e-02 
28 15090 2.432324e+02 0 0 4.024386e-02 3.943414e-01 5.105370e-01 2.852474e-02 
29 15158 2.254382e+02 0 0 2.855378e-02 3.275534e-01 4.623453e-01 2.317318e-02 
30 15226 2.636841e+02 0 0 2.470257e-02 3.819457e-01 5.794110e-01 3.041614e-02 
31 15294 2.326985e+02 0 0 1.659691e-02 3.054902e-01 4.524982e-01 2.292045e-02 
32 15362 2.273658e+02 0 0 1.344701e-02 2.641282e-01 3.660912e-01 1.848257e-02 
33 15430 2.264780e+02 0 0 1.020290e-02 2.496551e-01 3.444554e-01 1.677210e-02 
34 15498 2.574330e+02 0 0 9.846221e-03 2.670468e-01 3.707219e-01 1.726927e-02 
35 15566 2.349024e+02 0 0 6.492056e-03 1.948610e-01 2.662707e-01 1.212956e-02 
36 15634 2.389357e+02 0 0 5.154577e-03 1.611525e-01 2.183252e-01 1.043989e-02 
37 15702 2.363989e+02 0 0 4.438832e-03 1.442279e-01 1.777705e-01 8.567453e-03 
38 15770 2.252946e+02 0 0 3.289976e-03 1.158197e-01 1.410135e-01 6.878152e-03 
39 15838 2.291400e+02 0 0 2.649663e-03 9.299132e-02 1.149957e-01 5.604149e-03 
40 15906 2.193988e+02 0 0 1.789336e-03 7.165154e-02 8.870801e-02 4.317186e-03 
41 15974 2.231670e+02 0 0 1.414846e-03 5.851415e-02 7.357511e-02 3.761820e-03 
42 16042 2.246159e+02 0 0 1.286621e-03 5.657703e-02 7.144648e-02 3.651587e-03 
43 16110 1.990799e+02 0 0 9.092375e-04 4.272738e-02 5.274225e-02 2.668159e-03 
44 16178 1.986734e+02 0 0 8.491332e-04 3.854173e-02 4.838079e-02 2.495316e-03 
45 16246 2.070506e+02 0 0 1.029592e-03 4.501629e-02 5.234143e-02 2.631532e-03 
46 16314 2.130668e+02 0 0 8.463968e-04 4.039869e-02 4.620790e-02 2.379228e-03 
47 16382 1.931726e+02 0 0 6.039203e-04 2.782707e-02 3.206568e-02 1.650662e-03 
48 16450 2.107162e+02 0 0 5.559099e-04 3.133402e-02 3.630888e-02 1.906632e-03 
